method,region,metric_group,quantity,metric,value,lbfgs_evals,final_total_loss
prior_noise_10pct,whole-domain,v1_mode,v,n,51654,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode,v,rel_L2,0.39923193704389887,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode,v,amp_ratio,0.8721426773085287,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode,v,corr,0.9391180596051768,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode,v,phase_deg,-12.174878090808534,3156,0.0018255735049024224
prior_noise_10pct,near-cylinder,v1_mode_window_convention,v,n,13715,3156,0.0018255735049024224
prior_noise_10pct,near-cylinder,v1_mode_window_convention,v,rel_L2,0.73004912752297,3156,0.0018255735049024224
prior_noise_10pct,near-cylinder,v1_mode_window_convention,v,amp_ratio,0.5842884424809394,3156,0.0018255735049024224
prior_noise_10pct,near-cylinder,v1_mode_window_convention,v,corr,0.7122371534716474,3156,0.0018255735049024224
prior_noise_10pct,near-cylinder,v1_mode_window_convention,v,phase_deg,-13.758834401597085,3156,0.0018255735049024224
prior_noise_10pct,near-wake,v1_mode_window_convention,v,n,15248,3156,0.0018255735049024224
prior_noise_10pct,near-wake,v1_mode_window_convention,v,rel_L2,0.37347983106986404,3156,0.0018255735049024224
prior_noise_10pct,near-wake,v1_mode_window_convention,v,amp_ratio,0.8703991366700872,3156,0.0018255735049024224
prior_noise_10pct,near-wake,v1_mode_window_convention,v,corr,0.9338909808746328,3156,0.0018255735049024224
prior_noise_10pct,near-wake,v1_mode_window_convention,v,phase_deg,-5.545358443092653,3156,0.0018255735049024224
prior_noise_10pct,far-wake,v1_mode_window_convention,v,n,16393,3156,0.0018255735049024224
prior_noise_10pct,far-wake,v1_mode_window_convention,v,rel_L2,0.2901060040695993,3156,0.0018255735049024224
prior_noise_10pct,far-wake,v1_mode_window_convention,v,amp_ratio,0.8581488073081793,3156,0.0018255735049024224
prior_noise_10pct,far-wake,v1_mode_window_convention,v,corr,0.9748272375066555,3156,0.0018255735049024224
prior_noise_10pct,far-wake,v1_mode_window_convention,v,phase_deg,9.05178287198845,3156,0.0018255735049024224
prior_noise_10pct,far-core,v1_mode_window_convention,v,n,12460,3156,0.0018255735049024224
prior_noise_10pct,far-core,v1_mode_window_convention,v,rel_L2,0.28441770155619656,3156,0.0018255735049024224
prior_noise_10pct,far-core,v1_mode_window_convention,v,amp_ratio,0.857607241922333,3156,0.0018255735049024224
prior_noise_10pct,far-core,v1_mode_window_convention,v,corr,0.9762484319928335,3156,0.0018255735049024224
prior_noise_10pct,far-core,v1_mode_window_convention,v,phase_deg,8.837364965495624,3156,0.0018255735049024224
prior_noise_10pct,other,v1_mode_window_convention,v,n,6298,3156,0.0018255735049024224
prior_noise_10pct,other,v1_mode_window_convention,v,rel_L2,9.126789607864321,3156,0.0018255735049024224
prior_noise_10pct,other,v1_mode_window_convention,v,amp_ratio,9.45925550687276,3156,0.0018255735049024224
prior_noise_10pct,other,v1_mode_window_convention,v,corr,0.5025465724755647,3156,0.0018255735049024224
prior_noise_10pct,other,v1_mode_window_convention,v,phase_deg,40.96438746130502,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode_window_convention,v,n,51654,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode_window_convention,v,rel_L2,0.35705770028981965,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode_window_convention,v,amp_ratio,0.8721426773085287,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode_window_convention,v,corr,0.9391180596051768,3156,0.0018255735049024224
prior_noise_10pct,whole-domain,v1_mode_window_convention,v,phase_deg,4.454091687874836,3156,0.0018255735049024224
